"city","street","address","location/lat","location/lng","reviewsCount","website","imageUrls/0","phone","description"
"Björkliden",,"981 93 Björkliden, Sweden","68.4067797","18.6756725","281","http://bjorkliden.com/resa-bo/hotell-fjallet/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5Et49FEjUtSWym3Bmgx6fj-tbc3DZr3xjHDoJUalnfdaJCQCUsbRRNoF63Ne_-lisYlFuGnXW7rS7HuHSUmL48sqkATvoe-WUFnUumMa8dV_gCu_y3qKV40wVmf_MyPd2FSeHWez4wNHwvCWg77fBnbFhUSRWziz6yBE7KJcudSEQ5BuUhnIQVZ=w1920-h1080-k-no","+46 980 641 00","Unfussy rooms in a low-key hotel offering mountain views, dining & a sauna, plus breakfast."
"Kalix","Nyborgsvägen 195","Nyborgsvägen 195, 952 91 Kalix, Sweden","65.8411957","23.1570369","67","https://filipsborg.se/","https://lh5.googleusercontent.com/p/AF1QipPDwtHJ8pGLZBaYXF0xtV45vHg5ry29FdB5HYo=w1920-h1080-k-no","+46 923 157 70","Cozy rooms, some with balconies, in a refined riverfront guesthouse offering free breakfast."
"Luleå","Banvägen 3","Banvägen 3, 973 46 Luleå, Sweden","65.603722","22.132666","1326","https://www.scandichotels.se/lulea/","https://lh5.googleusercontent.com/p/AF1QipPtt6XRW2nL-q2evDcQSiuB16_dooZmbAvJTXUm=w1920-h1080-k-no","+46 920 27 64 00","Modest hotel featuring a gym, an indoor pool & a sauna, plus a hip restaurant & a cocktail bar."
"Mörbylånga","Stora Frögårdsvägen 12","Stora Frögårdsvägen 12, 386 60 Mörbylånga, Sweden","56.5751675","16.4069008","177","https://www.storafrogarden.se/","https://lh5.googleusercontent.com/p/AF1QipPSuQR9vX5OWHKgb19E61uq1o8KePjZbzysNpBv=w1920-h1080-k-no","+46 485 363 33","Low-key quarters in a relaxed hostel offering a private beach area, a restaurant & a shared kitchen."
"Kalmar","Rappegatan 1","Rappegatan 1, 392 30 Kalmar, Sweden","56.6724284","16.3679104","492","http://hotellsvanen.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5F0l5t2qa07mdbK86cthdH2ehUpfqRu6QY_Vmri40u1OyRLGJsPwm0IBaPraKtTvHdLeVqn5JT-DJWi1f6vtLYLrmCBdNEZI-Mh-LPGFZiL1r-KsJ9vBVeHBj4xt_xXdxkRgqETXRxU_nDbw8_KQsNm766J6ROk4QE8VRTgeFWrVjLlKefAQzY=w1920-h1080-k-no","+46 480 255 60","Unassuming hotel offering basic private rooms & dorms, plus a communal kitchen & free Wi-Fi."
"Helsingborg","Bredgatan 11","Bredgatan 11, 252 25 Helsingborg, Sweden","56.0382281","12.6985229","0","http://mindpark.se/","https://lh5.googleusercontent.com/p/AF1QipNuwpfKu7fFo9cJl8MABUeP1wOEWdEpUx_6dSSN=w1920-h1080-k-no","+46 42 10 46 00",
"Höör","Stenlycke 202","Stenlycke 202, 243 95 Höör, Sweden","55.8673492","13.4984449","427","http://www.xn--ringsjwrdshus-hfb2y.com/","https://lh5.googleusercontent.com/p/AF1QipPOm-9S10NnRkMFNKLUSrgiuats_ET0MagQuOJt=w1920-h1080-k-no","+46 413 332 55","Relaxed lakefront inn offering warmly decorated rooms, plus a restaurant & a garden."
"Karlsborg","Kungsgatan 1","Kungsgatan 1, 546 30 Karlsborg, Sweden","58.5310842","14.5156999","223","http://www.hotellwettern.com/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5EepYeXYFMRcGi-snn-Bj8BjjQe_ydu8sTNBlrevVnj-sv5vBstH3U983EJsOm7SQORA4NM-oqGPKhebXyN09R0HyN0ohcx6BO00SixvCPtFTAvbu-9lgU6f05EtaCqqymWXVyY6wE-R3GAPmJtEBKOgjOBmCsoNF-Dvv9rP4GBTJtlUs2n9A4B6A=w1920-h1080-k-no","+46 73 535 81 12","Relaxed hotel offering a restaurant & an old-west saloon, plus a rooftop terrace with lake views."
"Åby","Getå Villa Fridhem 1","Getå Villa Fridhem 1, 616 90 Åby, Sweden","58.669583","16.2581994","575","http://www.villafridhem.se/","https://lh5.googleusercontent.com/p/AF1QipNRvYOdp-_8S23IsJU4K4HzL0mTbp1A19DBs6wJ=w1920-h1080-k-no","+46 11 622 00","Understated hotel offering forest views, saunas & an indoor pool, plus free breakfast."
"Hyssna","Claes Johanssons väg 1","Claes Johanssons väg 1, 511 68 Hyssna, Sweden","57.5621524","12.5399341","137","http://www.kvarnenihyssna.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5E7CzE4To34Qh3gsT4AsPFYLbrFuc341uldYa8HDo4CRJBDai3Y184jjkP6gVlR1AvttCQsr_Dx_97-hB8pFGAfc97CGq87JgL7lDHGeIJCMkIJEvlJmycLU35znhJSvZd7yG7eF-tFNCKVbOWDx7FUegcW6MSZSZoUyg9iUXUnq73551gChMs1XA=w1920-h1080-k-no","+46 320 380 23","Rustic hotel with warm rooms in a converted mill, plus a country-style restaurant & free breakfast."
"Norrköping","Knäppingsborgsgatan 13","Knäppingsborgsgatan 13, 602 26 Norrköping, Sweden","58.5904131","16.1897","6",,"https://lh5.googleusercontent.com/p/AF1QipOkc-eagWhndnjekc3Ipn6aQ29Y1TTt7eA2ioWX=w1920-h1080-k-no","+46 73 140 56 25",
"Örby","Öresjövägen 46","Öresjövägen 46, 511 92 Örby, Sweden","57.4519028","12.6979744","412","http://www.tvaskyttlar.com/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5FJoZ4H4eOm25ozfF6tq3bHSTUYSJK-XNzhVXvl-Hl5HmnQIF4Z_eWbnwTNASTwJwYRyj-tngtRJ3YddJHuvKtaOuMJULrhY09Z6rD03G1HD41Q857IcGivBec1o36Vsat0Vc-s4FqsfN6VYnNd4A9prOzgEeq2lnlxPy4F114LccaI4lvKIwagtg=w1920-h1080-k-no","+46 320 301 00","Streamlined quarters in a serene, lakeside hotel featuring a restaurant & conference facilities."
"Örnsköldsvik","Hotellgatan 9","Hotellgatan 9, 891 33 Örnsköldsvik, Sweden","63.2873527","18.7135941","1116","https://www.elite.se/sv/hotell/ornskoldsvik/plaza-hotel/?utm_source=google&utm_medium=organic&utm_campaign=google-local&utm_content=ornskoldsvik","https://lh5.googleusercontent.com/p/AF1QipMPl6VKEXDdwz95JvUqC8qheC_Fp_Km2UYgwnhY=w1920-h1080-k-no","+46 660 23 51 00","Upmarket harborfront property offering a British-style eatery, plus free breakfast & a gym."
"Funäsdalen","Vintergatan 3","Vintergatan 3, 846 72 Funäsdalen, Sweden","62.5508012","12.5282193","272","http://www.eriksgarden.se/","https://lh5.googleusercontent.com/p/AF1QipMwhSjof4Pi9TJ1wZ52jrbtXTh7tf8IM245Bw7Q=w1920-h1080-k-no","+46 684 210 06","Contemporary, rustic-chic spa hotel with dining, bars & an indoor pool, plus mountain views."
"Moholm","Göta Kanal","Göta Kanal, 549 93 Moholm, Sweden","58.6096771","14.1894781","102","http://www.tatorp.se/","https://lh5.googleusercontent.com/p/AF1QipOTVygTzDNLbM9oIIg3e-hTyIADOep4WTZctPq-=w1920-h1080-k-no","+46 506 530 86",
"Sunne","Länsmansgården 1","Länsmansgården 1, 686 93 Sunne, Sweden","59.8660415","13.1369743","305","http://www.ulvsbyherrgard.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5FB71QSMSLddvb17FCCXVc9w-_79jFv9HL_6jLf8QVd8wfDX9s7rDa28btvAyNYA0Zb1p5j-Kv_Vz7PViXKUPSJBqNyr1o3SU6PPUKzIZKaJw9OqpHT9QE0QW6yFp9cNfrC1QdsY2PO1mc-oyTqcar5IihyHu2FveubrCpfX-Cp3P0xo3CM19Bnkg=w1920-h1080-k-no","+46 565 140 10","Bright rooms, some with lake views, in a polished hotel featuring a restaurant, a sauna & gardens."
"Östersund","Prästgatan 16","Prästgatan 16, 831 31 Östersund, Sweden","63.179839","14.6361996","1691","https://www.strawberry.se/hotell/sverige/ostersund/clarion-hotel-grand-ostersund/?u?utm_campaign=gmb-listing&utm_medium=organic&utm_source=google","https://lh3.googleusercontent.com/gps-proxy/AE4_-5HltW3tJq1XGVCKUI4oc7za0Qzd7KRJ2eHmJlNW9yEaQuwyrqpOVohRd3W0jd4Nz0F_ukoZB9T4MR89dfufUlxo1Bg5Y6fI4SQz7bxq-hYaeyZINCNQ__S5GrMT3OZZQoZg_dVIj4h69iwgGT34YuLfInaRvmDAYL6DCYwRZ1Ac3g_kqRiEgFQv=w1920-h1080-k-no","+46 63 55 60 00","Bright quarters, plus a laid-back restaurant, an indoor pool, a gym & free breakfast."
"Laholm","62","Lögnäs 62, 312 96 Laholm, Sweden","56.474198","12.9919916","1106","http://www.lognasgard.se/","https://lh5.googleusercontent.com/p/AF1QipMtk6ForyvEg_EYlln0O8BXJ_p3cwoBSWL4DCu0=w1920-h1080-k-no","+46 430 230 76","Warm countryside hotel on a 19th-century farm offering a restaurant, a dining room & a spa."
"Skummeslövsstrand","Stora Strandvägen 3","Stora Strandvägen 3, 312 72 Skummeslövsstrand, Sweden","56.4622222","12.9177778","276","http://www.strandpensionatet.com/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5EAJq-9KLCAWMdfmm6jTzgEFzxK1KpgXM-CLO7W8cgxE4eO7YPwBYGaRoHpSYFFpYRcTepWDlJLlEbdkKePiUDXNk5SFUtJ1ZwDgX-eIyewRJNsvDHmKXETVVRowW4KeKKqqWuYeh39xCZY2VRcAs6vldSNmDEN760CPXeTTitA0SZgzz3irPkKqA=w1920-h1080-k-no","+46 430 209 40","Relaxed hotel near the beach featuring a casual seasonal restaurant & a bar, plus meeting space."
"Halmstad","Kungsgatan 5","Kungsgatan 5, 302 45 Halmstad, Sweden","56.670639","12.8619954","518","http://www.continentalsyd.se/","https://lh5.googleusercontent.com/p/AF1QipO8U8RLn0jUyEyqkZ45ILRUFtzvdyL0VVXGioXa=w1920-h1080-k-no","+46 35 14 95 00","Sophisticated hotel offering a lobby bar & a bistro, plus a spa with saunas & a hot spring bath."
"Markaryd","Kronobergsgatan 27","Kronobergsgatan 27, 285 37 Markaryd, Sweden","56.4567585","13.5869623","204","http://www.ekebacken.net/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5GH91xZ9tzjSsXSRoazSYuWkLY3drY9f6gk0YcDL90F9zHJcl_0sWLugExEMC_mfQtdUo7J_1_W_71_h0IW-XnSf-hMfwh-LOHhXTsVD5nJsXV9Lok3bAtpFRnyRzwk2nLoZ71RxW22bh1oRi-C9dhDjHeVchWLd_7fSDUjHhJgYX9VsBQIG2Bi=w1920-h1080-k-no","+46 433 123 90","Contemporary lodging with a restaurant & a 1960s Scandinavian interior set in a forest near a lake."
"Malmköping","Förrådsgatan 10","Förrådsgatan 10, 642 60 Malmköping, Sweden","59.1378236","16.7317261","259","http://www.plevnagarden.se/","https://lh3.googleusercontent.com/gps-proxy/AE4_-5H6Nspw5i11CamQzEo3Mrw1FxXha81f4WGsEIYlKiy2iZNIpn5jfD6lle3QlYyex8QXOY_hDu7HKPjP75YifjpgoY7uyRtp-lW0lsyso4DMBe_WIliqOAmTQzDPYV5JH76e1dJvu9HEp7-iWqMztIsCIYXhqG90DtUPUcnAXZwt5ZLIEeSx1ymM=w1920-h1080-k-no","+46 157 216 60","Country-style rooms & suites in a historic former military hospital with a spa & a restaurant."
